title,review_year,age,children_in_home,education,gender,reviewer_type,work_status,genre,release_year,length_minutes,season,total_reviews,rating,review_text,word_count,review_year_0,release_year_0,age_sc,length_minutes_sc,total_reviews_sc,word_count_sc,rating_good
Beyond the Horizon,2011,56,0,Completed High School,male,Viewer,Employed,Action/Adventure,2010,107,Spring,6820,2.8,An okay watch. Some parts were enjoyable.,7,11,27,0.4967023225078235,-1.2147446773394457,0.668895834226744,-0.6535699075525425,0
The Hilarious Movie,2020,27,1,Completed College,male,Viewer,Employed,Comedy,2014,126,Winter,1399,3.5,I was blown away by the sheer brilliance of this film.,11,20,31,-1.090555787985496,0.4336019066806568,-1.2413239820482975,0.1352893652930127,1
Whispers in the Dark,2014,41,3,Completed College,female,Critic,Employed,Horror,2020,130,Spring,2052,2.5,An uninspired and forgettable mess that isn't worth your time.,11,14,37,-0.3242932518852729,0.7806222401585731,-1.011223716409559,0.1352893652930127,0
Epic Discovery,2018,76,1,Completed College,male,Viewer,Retired,Action/Adventure,1994,130,Fall,7677,3.7,A heartfelt and inspiring journey worth taking.,7,18,11,1.5913630883652854,0.7806222401585731,0.9708804094984118,-0.6535699075525425,1
Sweet Serenade,2014,75,0,Completed College,male,Viewer,Retired,Romance,1996,118,Fall,3730,2.0,A lackluster effort that fell flat in every conceivable way.,10,14,13,1.5366300500724122,-0.2604387602751757,-0.4199400322720346,-0.061925452918376,0
Frozen in Time,2016,30,2,Post-Graduate,female,Viewer,Employed,Drama,1984,141,Winter,2736,3.6,I couldn't get enough! The story was filled with twists and turns that kept me on the edge of my seat. A must-watch thriller!,26,16,1,-0.926356673106877,1.734928157222843,-0.7701998546991498,3.093511638463845,1
Rolling on the Floor,2020,54,2,Completed High School,female,Critic,Employed,Comedy,2015,129,Summer,410,2.9,"It's not a standout film, but it's not terrible either.",12,20,32,0.3872362459220773,0.693867156789094,-1.5898219341412725,0.3325041835044015,0
Laughing Waters,2011,56,0,Completed College,female,Viewer,Employed,Comedy,2006,126,Spring,768,3.2,A middle-of-the-road outing that left me with mixed feelings.,12,11,23,0.4967023225078235,0.4336019066806568,-1.4636720182168184,0.3325041835044015,1
Shattered Illusions,2021,64,0,Completed College,male,Critic,Employed,Drama,2013,98,Fall,8485,2.5,A forgettable experience that left me questioning its merit.,9,21,30,0.9345666288508082,-1.9955404276647573,1.2555986554955034,-0.2591402711297649,0
Whispers of Hope,2005,28,1,Post-Graduate,male,Viewer,Employed,Drama,2018,120,Summer,389,3.6,Mesmerizing and thought-provoking. A true masterpiece.,7,5,35,-1.0358227496926231,-0.0869285935362176,-1.597221789544662,-0.6535699075525425,1
Fun Under the Sun,2008,18,0,Post-Graduate,female,Viewer,Employed,Comedy,2019,123,Summer,7699,3.5,Overflowing with beauty and heartfelt sincerity.,6,8,36,-1.5831531326213542,0.1733366565722195,0.9786326389686296,-0.8507847257639313,1
Unseen Horizons,2013,29,1,Post-Graduate,male,Viewer,Unemployed,Drama,2010,127,Summer,7985,4.4,Brilliant acting and direction.,4,13,27,-0.98108971139975,0.5203569900501359,1.0794116220814616,-1.245214362186709,1
Innocence Lost,2012,41,0,Post-Graduate,female,Viewer,Employed,Drama,2011,131,Summer,3260,3.8,A cinematic triumph!,3,12,28,-0.3242932518852729,0.8673773235280522,-0.5855558436812339,-1.4424291803980978,1
Beyond Boundaries,2021,35,1,Completed College,female,Critic,Employed,Other,2018,114,Fall,8184,1.8,A movie that left me uninterested and thoroughly unmoved.,9,21,35,-0.6526914816425115,-0.607459093753092,1.1495340613802505,-0.2591402711297649,0
Legends of Winter,2016,67,0,Post-Graduate,female,Viewer,Employed,Drama,2006,108,Fall,2617,3.2,An okay watch that didn't quite stand out.,9,16,23,1.0987657437294276,-1.1279895939699665,-0.8121323686516917,-0.2591402711297649,1
Lost Treasures,2015,66,0,Completed High School,male,Viewer,Employed,Action/Adventure,2009,144,Spring,4040,2.9,"It's an average movie, nothing to rave about.",9,15,26,1.0440327054365544,1.99519340733128,-0.3107040715553286,-0.2591402711297649,0
Wonderland Adventures,2016,46,1,Completed High School,female,Viewer,Employed,Kids,2012,98,Spring,2160,3.4,A film that didn't fully resonate with me.,9,16,29,-0.0506280604209074,-1.9955404276647573,-0.973167317192126,-0.2591402711297649,1
Hilarity Unleashed,2022,79,0,Post-Graduate,female,Viewer,Retired,Comedy,2019,121,Fall,7590,3.5,A must-watch for anyone who appreciates true art.,9,22,36,1.7555622032439049,-0.00017351016673855375,0.9402238656843684,-0.2591402711297649,1
Broken Promises,2012,34,1,Post-Graduate,female,Viewer,Employed,Drama,2008,125,Fall,5560,3.5,A testament to the power of cinema to touch hearts.,10,12,25,-0.7074245199353846,0.3468468233111777,0.2249045100233586,-0.061925452918376,1
The Uncharted Journey,2011,66,0,Completed College,male,Viewer,Employed,Action/Adventure,2007,112,Fall,3948,2.2,A movie that failed to deliver on any of its promises.,11,11,24,1.0440327054365544,-0.7809692604920502,-0.3431224857035123,0.1352893652930127,0
Eerie Echoes,2022,22,0,Completed High School,male,Viewer,Unemployed,Horror,2018,112,Fall,9634,3.1,A movie that lacked the depth I was hoping for.,10,22,35,-1.3642209794498616,-0.7809692604920502,1.6604764582809717,-0.061925452918376,1
Shattered Illusions,2015,57,0,Completed College,female,Critic,Employed,Drama,2013,98,Fall,8485,2.7,Total letdown.,2,15,30,0.5514353608006966,-1.9955404276647573,1.2555986554955034,-1.6396439986094864,0
Laughter Therapy,2022,80,0,Completed College,female,Viewer,Retired,Comedy,1996,143,Summer,2829,3.8,An exquisite blend of artistry and emotion.,7,22,13,1.8102952415367777,1.908438323961801,-0.737429066484138,-0.6535699075525425,1
Legends of Winter,2019,51,1,Post-Graduate,female,Viewer,Employed,Drama,2006,108,Fall,2617,3.2,"I didn't love it, but I didn't hate it either. It didn't exceed my expectations.",18,19,23,0.223037131043458,-1.1279895939699665,-0.8121323686516917,1.5157930927727343,1
Crazy Antics,2017,53,3,Completed College,male,Critic,Employed,Comedy,1992,131,Winter,6745,3.4,"It's not a standout film, but it's not terrible either.",12,17,9,0.3325032076292042,0.8673773235280522,0.6424677792146377,0.3325041835044015,1
Requiem for a Dream,2021,75,0,Post-Graduate,female,Critic,Unemployed,Drama,2008,128,Winter,3517,2.7,A cinematic disaster that I wish I hadn't endured.,10,21,25,1.5366300500724122,0.6071120734196149,-0.4949957085064164,-0.061925452918376,0
Futuristic Frontiers,2014,49,2,Completed College,male,Critic,Student,Sci-Fi,1988,120,Winter,2755,2.5,An uninspired and regrettable mess that left me unsatisfied.,9,14,5,0.1135710544577118,-0.0869285935362176,-0.7635047474294162,-0.2591402711297649,0
Rise of the Phoenix,2022,56,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2006,126,Winter,6613,3.1,A film that didn't fully resonate with me.,9,22,23,0.4967023225078235,0.4336019066806568,0.5959544023933308,-0.2591402711297649,1
Futuristic Frontiers,2014,32,0,Completed High School,male,Viewer,Employed,Sci-Fi,1988,120,Winter,2755,2.1,A lackluster effort that fell flat in every conceivable way.,10,14,5,-0.8168905965211307,-0.0869285935362176,-0.7635047474294162,-0.061925452918376,0
Stolen Memories,2016,59,0,Post-Graduate,female,Viewer,Unemployed,Drama,2003,109,Summer,3004,3.6,Exceptional storytelling.,2,16,20,0.6609014373864428,-1.0412345106004874,-0.6757636047892234,-1.6396439986094864,1
Sweet Serenade,2018,48,3,Post-Graduate,female,Critic,Employed,Romance,1996,118,Fall,3730,1.8,"I expected more from this movie, but it was a letdown. The story was predictable, and the acting was mediocre.",20,18,13,0.0588380161648387,-0.2604387602751757,-0.4199400322720346,1.910222729195512,0
Unseen Horizons,2013,65,0,Completed College,female,Critic,Employed,Drama,2010,127,Summer,7985,3.5,A cinematic experience that will resonate for ages.,8,13,27,0.9892996671436812,0.5203569900501359,1.0794116220814616,-0.4563550893411536,1
Hilarity Unleashed,2015,18,0,Post-Graduate,female,Viewer,Employed,Comedy,2019,121,Fall,7590,3.8,A remarkable achievement that touched my soul.,7,15,36,-1.5831531326213542,-0.00017351016673855375,0.9402238656843684,-0.6535699075525425,1
Crazy Antics,2016,68,0,Completed College,male,Viewer,Employed,Comedy,1992,131,Winter,6745,3.1,An average effort that lacked a distinct spark.,8,16,9,1.1534987820223006,0.8673773235280522,0.6424677792146377,-0.4563550893411536,1
Joyful Journeys,2017,78,0,Completed High School,female,Viewer,Retired,Kids,2005,111,Spring,9030,2.3,An uninspired mess that left me wondering why it was made.,11,17,22,1.7008291649510314,-0.8677243438615293,1.447642521916809,0.1352893652930127,0
Quest for Imagination,2017,80,0,Post-Graduate,female,Viewer,Employed,Kids,2005,122,Summer,3131,3.1,A movie that didn't leave a strong impression.,9,17,22,1.8102952415367777,0.0865815732027405,-0.6310120983020567,-0.2591402711297649,1
Eerie Echoes,2016,45,0,Post-Graduate,female,Critic,Employed,Horror,2018,112,Fall,9634,2.7,An agonizing viewing experience that I wish I could forget.,10,16,35,-0.1053610987137805,-0.7809692604920502,1.6604764582809717,-0.061925452918376,0
Chronicles of Courage,2017,63,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,1995,132,Summer,1983,2.9,A narrative that fell somewhere in the middle ground.,9,17,12,0.8798335905579351,0.9541324068975312,-1.0355375270206968,-0.2591402711297649,0
Rise of the Phoenix,2022,63,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2006,126,Winter,6613,2.9,"It wasn't remarkable, but it wasn't awful either.",10,22,23,0.8798335905579351,0.4336019066806568,0.5959544023933308,-0.061925452918376,0
Quest for Imagination,2010,25,0,Post-Graduate,female,Viewer,Employed,Kids,2005,122,Summer,3131,2.6,A movie that failed to impress on any level. Avoid.,10,10,22,-1.2000218645712424,0.0865815732027405,-0.6310120983020567,-0.061925452918376,0
Amour Forever,2022,24,0,Completed College,female,Viewer,Employed,Romance,2004,134,Fall,6251,3.1,"Not the best, but it was bearable.",7,22,21,-1.2547549028641154,1.1276425736364897,0.4683949902015644,-0.6535699075525425,1
Midnight Shadows,2022,31,0,Post-Graduate,female,Viewer,Student,Horror,1995,140,Summer,4464,3.7,An emotional rollercoaster that pulled at my heartstrings.,8,22,12,-0.8716236348140038,1.6481730738533638,-0.1612974672202211,-0.4563550893411536,1
Quest for Imagination,2012,61,0,Post-Graduate,female,Viewer,Employed,Kids,2005,122,Summer,3131,2.1,"I can't believe I paid to see this garbage. The story was nonsensical, and I couldn't connect with any of the characters.",24,12,22,0.7703675139721889,0.0865815732027405,-0.6310120983020567,2.699082002041067,0
Chronicles of Destiny,2016,30,0,Completed High School,male,Critic,Unemployed,Action/Adventure,2000,125,Fall,4695,2.1,A complete waste of time that I deeply regret.,9,16,17,-0.926356673106877,0.3468468233111777,-0.0798990577829338,-0.2591402711297649,0
Whispers of Fate,2014,39,0,Post-Graduate,male,Viewer,Employed,Drama,2009,102,Fall,8887,3.3,"A decent movie, but it didn't quite meet my expectations. Some parts were enjoyable.",15,14,26,-0.4337593284710191,-1.648520094186841,1.397253030360393,0.9241486381385678,1
Whimsical Whispers,2018,20,0,Post-Graduate,female,Viewer,Employed,Comedy,2020,113,Summer,6627,3.3,A narrative that fell somewhere in the middle ground.,9,18,37,-1.473687056035608,-0.6942141771225712,0.6008876393289239,-0.2591402711297649,1
Joyful Journeys,2017,27,0,Post-Graduate,female,Viewer,Employed,Kids,2005,111,Spring,9030,2.8,"I can't say I was thrilled, but it wasn't terrible either.",13,17,22,-1.090555787985496,-0.8677243438615293,1.447642521916809,0.5297190017157903,0
Rising Stars,2021,33,1,Post-Graduate,female,Viewer,Unemployed,Drama,2000,112,Summer,2889,4.0,A symphony of emotions that left me deeply touched.,9,21,17,-0.7621575582282577,-0.7809692604920502,-0.716286622474453,-0.2591402711297649,1
Galactic Odyssey,2021,59,0,Post-Graduate,female,Critic,Retired,Sci-Fi,2010,113,Winter,3673,2.2,I don't know what the filmmakers were thinking. This movie was a disaster from start to finish.,18,21,27,0.6609014373864428,-0.6942141771225712,-0.4400253540812353,1.5157930927727343,0
Sweet Serenade,2006,47,1,Completed High School,female,Viewer,Employed,Romance,1996,118,Fall,3730,2.1,This film was a disaster from start to finish. I can't believe I wasted two hours of my life on this garbage.,23,6,13,0.0041049778719656,-0.2604387602751757,-0.4199400322720346,2.5018671838296784,0
In Search of Truth,2009,40,0,Completed College,female,Viewer,Employed,Other,2007,112,Summer,6040,3.0,A middle-of-the-road experience with its ups and downs.,11,9,24,-0.379026290178146,-0.7809692604920502,0.3940440621008387,0.1352893652930127,1
Legends Reborn,2013,44,1,Post-Graduate,female,Critic,Student,Action/Adventure,2008,116,Fall,5896,2.4,"I wanted to like this movie, but it was a letdown. The dialogue was cringe-worthy, and the story felt rushed.",21,13,25,-0.1600941370066536,-0.4339489270141339,0.3433021964775947,2.1074375474069007,0
Reflections of Reality,2017,50,0,Completed College,male,Viewer,Employed,Other,2019,132,Summer,2599,3.0,"Some moments were good, others not so much.",8,17,36,0.1683040927505849,0.9541324068975312,-0.8184751018545973,-0.4563550893411536,1
Wanderlust,2022,75,0,Completed College,female,Viewer,Unemployed,Other,1998,112,Summer,3716,2.4,"I wanted to walk out of the theater within the first fifteen minutes. The dialogue was cringe-worthy, and the story was nonsensical.",23,22,15,1.5366300500724122,-0.7809692604920502,-0.4248732692076277,2.5018671838296784,0
Fun Under the Sun,2013,36,0,Completed College,male,Viewer,Employed,Comedy,2019,123,Summer,7699,3.8,Cinematic excellence shines.,3,13,36,-0.5979584433496384,0.1733366565722195,0.9786326389686296,-1.4424291803980978,1
Rising Stars,2022,18,0,Post-Graduate,female,Critic,Student,Drama,2000,112,Summer,2889,2.7,"I expected more, but this movie left me thoroughly unsatisfied.",10,22,17,-1.5831531326213542,-0.7809692604920502,-0.716286622474453,-0.061925452918376,0
Fun Under the Sun,2022,18,0,Completed College,male,Critic,Employed,Comedy,2019,123,Summer,7699,3.0,"I can't say I was thrilled, but it wasn't terrible either.",13,22,36,-1.5831531326213542,0.1733366565722195,0.9786326389686296,0.5297190017157903,1
Magic of Childhood,2000,28,3,Completed High School,female,Viewer,Employed,Kids,2014,126,Winter,1036,2.9,"It falls in the middle, not the best nor the worst.",11,0,31,-1.0358227496926231,0.4336019066806568,-1.369235768306892,0.1352893652930127,0
Beneath the Surface,2009,49,0,Post-Graduate,female,Critic,Employed,Drama,2011,105,Fall,9202,2.5,A film that missed the mark on every level. Avoid.,10,9,28,0.1135710544577118,-1.3882548440784035,1.508250861411239,-0.061925452918376,0
Adventures of the Little Ones,2017,35,1,Post-Graduate,female,Viewer,Employed,Kids,1997,124,Summer,8607,4.1,A true gem of cinema.,5,17,14,-0.6526914816425115,0.2600917399416986,1.2985882916485296,-1.04799954397532,1
Love's Embrace,2016,59,0,Completed High School,female,Viewer,Employed,Romance,1983,112,Winter,9616,2.3,"The worst film I've seen in years. It was painful to sit through, and I left the theater feeling angry and cheated.",23,16,0,0.6609014373864428,-0.7809692604920502,1.654133725078066,2.5018671838296784,0
Dark Descent,2019,53,0,Post-Graduate,male,Viewer,Employed,Horror,2015,111,Spring,2185,2.7,A film that missed the mark on every level. Avoid.,10,19,32,0.3325032076292042,-0.8677243438615293,-0.9643579655214238,-0.061925452918376,0
Echoes of Valor,2022,45,1,Completed High School,female,Viewer,Employed,Action/Adventure,2020,114,Winter,5527,3.2,An okay narrative that lacked a distinct identity.,8,22,37,-0.1053610987137805,-0.607459093753092,0.2132761658180318,-0.4563550893411536,1
Realm of Illusions,2013,18,0,Completed College,male,Viewer,Student,Drama,2005,112,Summer,1520,3.5,Exceptional storytelling that had me hooked.,6,13,22,-1.5831531326213542,-0.7809692604920502,-1.1986867199620994,-0.8507847257639313,1
Soulbound,2020,58,0,Completed High School,male,Viewer,Student,Drama,2010,131,Fall,1618,3.9,What a treat! This movie exceeded all my expectations. A true cinematic marvel.,13,20,27,0.6061683990935697,0.8673773235280522,-1.1641540614129473,0.5297190017157903,1
Mystic Shadows,2014,70,0,Completed College,male,Critic,Retired,Drama,2010,120,Summer,1455,3.3,An okay narrative that lacked a distinct identity.,8,14,27,1.2629648586080469,-0.0869285935362176,-1.2215910343059249,-0.4563550893411536,1
Frozen in Time,2021,32,1,Completed High School,female,Viewer,Employed,Drama,1984,141,Winter,2736,4.0,A heartfelt and beautifully crafted cinematic journey.,7,21,1,-0.8168905965211307,1.734928157222843,-0.7701998546991498,-0.6535699075525425,1
Eerie Echoes,2020,59,0,Completed College,male,Viewer,Employed,Horror,2018,112,Fall,9634,2.7,"An absolute disaster. The plot had more holes than Swiss cheese, and the acting was painful to watch.",18,20,35,0.6609014373864428,-0.7809692604920502,1.6604764582809717,1.5157930927727343,0
